Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	66b73729-d719-4aba-a41b-e4b834cf5cf8
Plate Name	220602 ar jfx646 pcna mscarlet PACE MvR
Measurement	Measurement 1
Evaluation	Evaluation20

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Nuclei Selected - Number of Objects	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
4	8	6	23	115	11	10	1.4999999999999998	20698.472999999998	0	37	0	5					
4	8	7	23	114	8	10	2.0000000000000004	20698.472999999998	0	37	0	5					
4	8	8	23	123	15	10	2.5	20698.472999999998	0	37	0	5					
4	5	1	24	394	85	10	-1	21601.076999999997	0	37	0	5					
4	5	2	24	403	70	10	-0.5	21601.076999999997	0	37	0	5					
4	5	3	24	409	45	10	0	21601.076999999997	0	37	0	5					
4	5	4	24	412	37	10	0.50000000000000011	21601.076999999997	0	37	0	5					
4	5	5	24	415	38	10	1	21601.076999999997	0	37	0	5					
4	5	6	24	411	43	10	1.4999999999999998	21601.076999999997	0	37	0	5					
4	5	7	24	426	59	10	2.0000000000000004	21601.076999999997	0	37	0	5					
4	5	8	24	432	97	10	2.5	21601.076999999997	0	37	0	5					
4	6	1	24	467	97	10	-1	21599.047	0	37	0	5					
4	6	2	24	472	78	10	-0.5	21599.047	0	37	0	5					
4	6	3	24	478	51	10	0	21599.047	0	37	0	5					
4	6	4	24	483	42	10	0.50000000000000011	21599.047	0	37	0	5					
4	6	5	24	474	36	10	1	21599.047	0	37	0	5					
4	6	6	24	481	45	10	1.4999999999999998	21599.047	0	37	0	5					
4	6	7	24	484	53	10	2.0000000000000004	21599.047	0	37	0	5					
4	6	8	24	485	75	10	2.5	21599.047	0	37	0	5					
4	7	1	24	337	105	10	-1	21600.096999999998	0	37	0	5					
4	7	2	24	365	86	10	-0.5	21600.096999999998	0	37	0	5					
4	7	3	24	370	63	10	0	21600.096999999998	0	37	0	5					
4	7	4	24	341	37	10	0.50000000000000011	21600.096999999998	0	37	0	5					
4	7	5	24	350	33	10	1	21600.096999999998	0	37	0	5					
4	7	6	24	344	40	10	1.4999999999999998	21600.096999999998	0	37	0	5					
4	7	7	24	331	38	10	2.0000000000000004	21600.096999999998	0	37	0	5					
4	7	8	24	341	43	10	2.5	21600.096999999998	0	37	0	5					
4	8	1	24	115	22	10	-1	21599.78	0	37	0	5					
4	8	2	24	114	13	10	-0.5	21599.78	0	37	0	5					
4	8	3	24	114	16	10	0	21599.78	0	37	0	5					
4	8	4	24	113	13	10	0.50000000000000011	21599.78	0	37	0	5					
4	8	5	24	112	13	10	1	21599.78	0	37	0	5					
4	8	6	24	115	14	10	1.4999999999999998	21599.78	0	37	0	5					
4	8	7	24	112	9	10	2.0000000000000004	21599.78	0	37	0	5					
4	8	8	24	114	10	10	2.5	21599.78	0	37	0	5					
4	5	1	25	397	93	10	-1	22501.494	0	37	0	5					
4	5	2	25	403	62	10	-0.5	22501.494	0	37	0	5					
4	5	3	25	394	53	10	0	22501.494	0	37	0	5					
4	5	4	25	405	51	10	0.50000000000000011	22501.494	0	37	0	5					
4	5	5	25	410	35	10	1	22501.494	0	37	0	5					
4	5	6	25	407	35	10	1.4999999999999998	22501.494	0	37	0	5					
4	5	7	25	425	51	10	2.0000000000000004	22501.494	0	37	0	5					
4	5	8	25	399	54	10	2.5	22501.494	0	37	0	5					
4	6	1	25	477	117	10	-1	22499.527	0	37	0	5					
4	6	2	25	484	94	10	-0.5	22499.527	0	37	0	5					
4	6	3	25	475	55	10	0	22499.527	0	37	0	5					
4	6	4	25	477	53	10	0.50000000000000011	22499.527	0	37	0	5					
4	6	5	25	490	50	10	1	22499.527	0	37	0	5					
4	6	6	25	487	48	10	1.4999999999999998	22499.527	0	37	0	5					
4	6	7	25	481	52	10	2.0000000000000004	22499.527	0	37	0	5					
4	6	8	25	481	62	10	2.5	22499.527	0	37	0	5					
4	7	1	25	343	85	10	-1	22499.186999999998	0	37	0	5					
4	7	2	25	366	59	10	-0.5	22499.186999999998	0	37	0	5					
4	7	3	25	361	37	10	0	22499.186999999998	0	37	0	5					
4	7	4	25	350	31	10	0.50000000000000011	22499.186999999998	0	37	0	5					
4	7	5	25	345	40	10	1	22499.186999999998	0	37	0	5					
4	7	6	25	342	37	10	1.4999999999999998	22499.186999999998	0	37	0	5					
4	7	7	25	352	57	10	2.0000000000000004	22499.186999999998	0	37	0	5					
4	7	8	25	343	69	10	2.5	22499.186999999998	0	37	0	5					
4	8	1	25	111	15	10	-1	22499.106	0	37	0	5					
4	8	2	25	111	12	10	-0.5	22499.106	0	37	0	5					
4	8	3	25	116	15	10	0	22499.106	0	37	0	5					
4	8	4	25	115	20	10	0.50000000000000011	22499.106	0	37	0	5					
4	8	5	25	112	10	10	1	22499.106	0	37	0	5					
4	8	6	25	113	10	10	1.4999999999999998	22499.106	0	37	0	5					
4	8	7	25	114	10	10	2.0000000000000004	22499.106	0	37	0	5					
4	8	8	25	115	15	10	2.5	22499.106	0	37	0	5					
4	5	1	26	392	83	10	-1	23400.914	0	37	0	5					
4	5	2	26	407	60	10	-0.5	23400.914	0	37	0	5					
4	5	3	26	391	50	10	0	23400.914	0	37	0	5					
4	5	4	26	404	38	10	0.50000000000000011	23400.914	0	37	0	5					
4	5	5	26	416	45	10	1	23400.914	0	37	0	5					
4	5	6	26	403	44	10	1.4999999999999998	23400.914	0	37	0	5					
4	5	7	26	407	56	10	2.0000000000000004	23400.914	0	37	0	5					
4	5	8	26	398	67	10	2.5	23400.914	0	37	0	5					
4	6	1	26	483	104	10	-1	23400.256999999998	0	37	0	5					
4	6	2	26	491	76	10	-0.5	23400.256999999998	0	37	0	5					
4	6	3	26	491	57	10	0	23400.256999999998	0	37	0	5					
4	6	4	26	492	47	10	0.50000000000000011	23400.256999999998	0	37	0	5					
4	6	5	26	477	44	10	1	23400.256999999998	0	37	0	5					
4	6	6	26	485	50	10	1.4999999999999998	23400.256999999998	0	37	0	5					
4	6	7	26	485	56	10	2.0000000000000004	23400.256999999998	0	37	0	5					
4	6	8	26	489	66	10	2.5	23400.256999999998	0	37	0	5					
4	7	1	26	340	92	10	-1	23399.963	0	37	0	5					
4	7	2	26	347	78	10	-0.5	23399.963	0	37	0	5					
4	7	3	26	366	61	10	0	23399.963	0	37	0	5					
4	7	4	26	357	45	10	0.50000000000000011	23399.963	0	37	0	5					
4	7	5	26	353	46	10	1	23399.963	0	37	0	5					
4	7	6	26	367	48	10	1.4999999999999998	23399.963	0	37	0	5					
4	7	7	26	358	54	10	2.0000000000000004	23399.963	0	37	0	5					
4	7	8	26	349	62	10	2.5	23399.963	0	37	0	5					
4	8	1	26	113	20	10	-1	23399.98	0	37	0	5					
4	8	2	26	123	16	10	-0.5	23399.98	0	37	0	5					
4	8	3	26	122	17	10	0	23399.98	0	37	0	5					
4	8	4	26	114	11	10	0.50000000000000011	23399.98	0	37	0	5					
4	8	5	26	114	12	10	1	23399.98	0	37	0	5					
4	8	6	26	117	13	10	1.4999999999999998	23399.98	0	37	0	5					
4	8	7	26	117	18	10	2.0000000000000004	23399.98	0	37	0	5					
4	8	8	26	118	24	10	2.5	23399.98	0	37	0	5					
4	5	1	27	377	99	10	-1	24301.363999999998	0	37	0	5					
4	5	2	27	408	66	10	-0.5	24301.363999999998	0	37	0	5					
4	5	3	27	394	49	10	0	24301.363999999998	0	37	0	5					
4	5	4	27	403	41	10	0.50000000000000011	24301.363999999998	0	37	0	5					
4	5	5	27	406	44	10	1	24301.363999999998	0	37	0	5					
4	5	6	27	392	33	10	1.4999999999999998	24301.363999999998	0	37	0	5					
4	5	7	27	393	48	10	2.0000000000000004	24301.363999999998	0	37	0	5					
4	5	8	27	401	69	10	2.5	24301.363999999998	0	37	0	5					
4	6	1	27	490	75	10	-1	24300.724	0	37	0	5					
4	6	2	27	486	56	10	-0.5	24300.724	0	37	0	5					
4	6	3	27	478	35	10	0	24300.724	0	37	0	5					
4	6	4	27	483	42	10	0.50000000000000011	24300.724	0	37	0	5					
4	6	5	27	495	41	10	1	24300.724	0	37	0	5					
4	6	6	27	496	50	10	1.4999999999999998	24300.724	0	37	0	5					
4	6	7	27	493	66	10	2.0000000000000004	24300.724	0	37	0	5					
4	6	8	27	493	88	10	2.5	24300.724	0	37	0	5					
4	7	1	27	351	99	10	-1	24301.053	0	37	0	5					
4	7	2	27	355	65	10	-0.5	24301.053	0	37	0	5					
4	7	3	27	364	54	10	0	24301.053	0	37	0	5					
4	7	4	27	370	49	10	0.50000000000000011	24301.053	0	37	0	5					
4	7	5	27	360	45	10	1	24301.053	0	37	0	5					
4	7	6	27	354	43	10	1.4999999999999998	24301.053	0	37	0	5					
4	7	7	27	343	47	10	2.0000000000000004	24301.053	0	37	0	5					
4	7	8	27	349	71	10	2.5	24301.053	0	37	0	5					
4	8	1	27	107	17	10	-1	24300.553	0	37	0	5					
4	8	2	27	114	11	10	-0.5	24300.553	0	37	0	5					
4	8	3	27	112	10	10	0	24300.553	0	37	0	5					
4	8	4	27	113	11	10	0.50000000000000011	24300.553	0	37	0	5					
4	8	5	27	115	9	10	1	24300.553	0	37	0	5					
4	8	6	27	122	10	10	1.4999999999999998	24300.553	0	37	0	5					
4	8	7	27	118	9	10	2.0000000000000004	24300.553	0	37	0	5					
4	8	8	27	118	20	10	2.5	24300.553	0	37	0	5					
4	5	1	28	382	93	10	-1	25201.784	0	37	0	5					
4	5	2	28	386	82	10	-0.5	25201.784	0	37	0	5					
4	5	3	28	403	64	10	0	25201.784	0	37	0	5					
4	5	4	28	404	41	10	0.50000000000000011	25201.784	0	37	0	5					
4	5	5	28	411	46	10	1	25201.784	0	37	0	5					
4	5	6	28	414	43	10	1.4999999999999998	25201.784	0	37	0	5					
4	5	7	28	393	45	10	2.0000000000000004	25201.784	0	37	0	5					
4	5	8	28	397	71	10	2.5	25201.784	0	37	0	5					
4	6	1	28	486	67	10	-1	25200.219999999998	0	37	0	5					
4	6	2	28	477	54	10	-0.5	25200.219999999998	0	37	0	5					
4	6	3	28	485	46	10	0	25200.219999999998	0	37	0	5					
4	6	4	28	488	35	10	0.50000000000000011	25200.219999999998	0	37	0	5					
4	6	5	28	496	42	10	1	25200.219999999998	0	37	0	5					
4	6	6	28	492	43	10	1.4999999999999998	25200.219999999998	0	37	0	5					
4	6	7	28	506	62	10	2.0000000000000004	25200.219999999998	0	37	0	5					
4	6	8	28	501	80	10	2.5	25200.219999999998	0	37	0	5					
4	7	1	28	343	102	10	-1	25200.52	0	37	0	5					
4	7	2	28	354	68	10	-0.5	25200.52	0	37	0	5					
4	7	3	28	356	66	10	0	25200.52	0	37	0	5					
4	7	4	28	359	56	10	0.50000000000000011	25200.52	0	37	0	5					
4	7	5	28	349	37	10	1	25200.52	0	37	0	5					
4	7	6	28	345	46	10	1.4999999999999998	25200.52	0	37	0	5					
4	7	7	28	366	64	10	2.0000000000000004	25200.52	0	37	0	5					
4	7	8	28	347	54	10	2.5	25200.52	0	37	0	5					
4	8	1	28	112	18	10	-1	25199.55	0	37	0	5					
4	8	2	28	115	12	10	-0.5	25199.55	0	37	0	5					
4	8	3	28	115	9	10	0	25199.55	0	37	0	5					
4	8	4	28	118	10	10	0.50000000000000011	25199.55	0	37	0	5					
4	8	5	28	123	12	10	1	25199.55	0	37	0	5					
4	8	6	28	116	7	10	1.4999999999999998	25199.55	0	37	0	5					
4	8	7	28	114	12	10	2.0000000000000004	25199.55	0	37	0	5					
4	8	8	28	117	18	10	2.5	25199.55	0	37	0	5					
4	5	1	29	378	89	10	-1	26101.203999999998	0	37	0	5					
4	5	2	29	384	68	10	-0.5	26101.203999999998	0	37	0	5					
4	5	3	29	390	51	10	0	26101.203999999998	0	37	0	5					
4	5	4	29	397	40	10	0.50000000000000011	26101.203999999998	0	37	0	5					
4	5	5	29	403	47	10	1	26101.203999999998	0	37	0	5					
4	5	6	29	411	47	10	1.4999999999999998	26101.203999999998	0	37	0	5					
4	5	7	29	399	46	10	2.0000000000000004	26101.203999999998	0	37	0	5					
4	5	8	29	393	51	10	2.5	26101.203999999998	0	37	0	5					
4	6	1	29	486	132	10	-1	26108.534	0	37	0	5					
4	6	2	29	491	91	10	-0.5	26108.534	0	37	0	5					
4	6	3	29	496	73	10	0	26108.534	0	37	0	5					
4	6	4	29	493	43	10	0.50000000000000011	26108.534	0	37	0	5					
4	6	5	29	485	43	10	1	26108.534	0	37	0	5					
4	6	6	29	493	53	10	1.4999999999999998	26108.534	0	37	0	5					
4	6	7	29	503	58	10	2.0000000000000004	26108.534	0	37	0	5					
4	6	8	29	494	69	10	2.5	26108.534	0	37	0	5					
4	7	1	29	357	91	10	-1	26108.862999999998	0	37	0	5					
4	7	2	29	348	86	10	-0.5	26108.862999999998	0	37	0	5					
4	7	3	29	362	62	10	0	26108.862999999998	0	37	0	5					
4	7	4	29	358	44	10	0.50000000000000011	26108.862999999998	0	37	0	5					
4	7	5	29	353	47	10	1	26108.862999999998	0	37	0	5					
4	7	6	29	366	56	10	1.4999999999999998	26108.862999999998	0	37	0	5					
4	7	7	29	365	58	10	2.0000000000000004	26108.862999999998	0	37	0	5					
4	7	8	29	343	60	10	2.5	26108.862999999998	0	37	0	5					
4	8	1	29	108	12	10	-1	26107.783	0	37	0	5					
4	8	2	29	113	12	10	-0.5	26107.783	0	37	0	5					
4	8	3	29	112	15	10	0	26107.783	0	37	0	5					
4	8	4	29	118	15	10	0.50000000000000011	26107.783	0	37	0	5					
4	8	5	29	123	9	10	1	26107.783	0	37	0	5					
4	8	6	29	119	10	10	1.4999999999999998	26107.783	0	37	0	5					
4	8	7	29	118	12	10	2.0000000000000004	26107.783	0	37	0	5					
4	8	8	29	120	15	10	2.5	26107.783	0	37	0	5					
4	5	1	30	377	103	10	-1	27001.649999999998	0	37	0	5					
4	5	2	30	399	68	10	-0.5	27001.649999999998	0	37	0	5					
4	5	3	30	402	60	10	0	27001.649999999998	0	37	0	5					
4	5	4	30	407	53	10	0.50000000000000011	27001.649999999998	0	37	0	5					
4	5	5	30	397	41	10	1	27001.649999999998	0	37	0	5					
4	5	6	30	406	45	10	1.4999999999999998	27001.649999999998	0	37	0	5					
4	5	7	30	402	50	10	2.0000000000000004	27001.649999999998	0	37	0	5					
4	5	8	30	397	56	10	2.5	27001.649999999998	0	37	0	5					
4	6	1	30	484	149	10	-1	26999.777	0	37	0	5					
4	6	2	30	480	97	10	-0.5	26999.777	0	37	0	5					
4	6	3	30	488	81	10	0	26999.777	0	37	0	5					
4	6	4	30	496	52	10	0.50000000000000011	26999.777	0	37	0	5					
4	6	5	30	498	51	10	1	26999.777	0	37	0	5					
4	6	6	30	494	50	10	1.4999999999999998	26999.777	0	37	0	5					
4	6	7	30	503	58	10	2.0000000000000004	26999.777	0	37	0	5					
4	6	8	30	494	79	10	2.5	26999.777	0	37	0	5					
4	7	1	30	346	105	10	-1	27000.076999999997	0	37	0	5					
4	7	2	30	363	68	10	-0.5	27000.076999999997	0	37	0	5					
4	7	3	30	366	59	10	0	27000.076999999997	0	37	0	5					
4	7	4	30	367	45	10	0.50000000000000011	27000.076999999997	0	37	0	5					
4	7	5	30	369	52	10	1	27000.076999999997	0	37	0	5					
4	7	6	30	364	49	10	1.4999999999999998	27000.076999999997	0	37	0	5					
4	7	7	30	343	51	10	2.0000000000000004	27000.076999999997	0	37	0	5					
4	7	8	30	347	65	10	2.5	27000.076999999997	0	37	0	5					
4	8	1	30	106	14	10	-1	26998.513	0	37	0	5					
4	8	2	30	107	9	10	-0.5	26998.513	0	37	0	5					
4	8	3	30	120	16	10	0	26998.513	0	37	0	5					
4	8	4	30	122	12	10	0.50000000000000011	26998.513	0	37	0	5					
4	8	5	30	122	15	10	1	26998.513	0	37	0	5					
4	8	6	30	121	10	10	1.4999999999999998	26998.513	0	37	0	5					
4	8	7	30	121	16	10	2.0000000000000004	26998.513	0	37	0	5					
4	8	8	30	120	23	10	2.5	26998.513	0	37	0	5					
4	5	1	31	367	106	10	-1	27901.054	0	37	0	5					
4	5	2	31	388	89	10	-0.5	27901.054	0	37	0	5					
4	5	3	31	387	61	10	0	27901.054	0	37	0	5					
4	5	4	31	398	55	10	0.50000000000000011	27901.054	0	37	0	5					
4	5	5	31	401	55	10	1	27901.054	0	37	0	5					
4	5	6	31	402	52	10	1.4999999999999998	27901.054	0	37	0	5					
4	5	7	31	403	46	10	2.0000000000000004	27901.054	0	37	0	5					
4	5	8	31	410	66	10	2.5	27901.054	0	37	0	5					
4	6	1	31	471	132	10	-1	27899.57	0	37	0	5					
4	6	2	31	481	86	10	-0.5	27899.57	0	37	0	5					
4	6	3	31	482	74	10	0	27899.57	0	37	0	5					
4	6	4	31	489	66	10	0.50000000000000011	27899.57	0	37	0	5					
4	6	5	31	489	47	10	1	27899.57	0	37	0	5					
4	6	6	31	487	48	10	1.4999999999999998	27899.57	0	37	0	5					
4	6	7	31	493	63	10	2.0000000000000004	27899.57	0	37	0	5					
4	6	8	31	499	74	10	2.5	27899.57	0	37	0	5					
4	7	1	31	346	91	10	-1	27899.806999999997	0	37	0	5					
4	7	2	31	354	85	10	-0.5	27899.806999999997	0	37	0	5					
4	7	3	31	363	61	10	0	27899.806999999997	0	37	0	5					
4	7	4	31	351	46	10	0.50000000000000011	27899.806999999997	0	37	0	5					
4	7	5	31	353	48	10	1	27899.806999999997	0	37	0	5					
4	7	6	31	354	51	10	1.4999999999999998	27899.806999999997	0	37	0	5					
4	7	7	31	356	60	10	2.0000000000000004	27899.806999999997	0	37	0	5					
4	7	8	31	334	59	10	2.5	27899.806999999997	0	37	0	5					
4	8	1	31	105	13	10	-1	27898.17	0	37	0	5					
4	8	2	31	110	13	10	-0.5	27898.17	0	37	0	5					
4	8	3	31	118	13	10	0	27898.17	0	37	0	5					
4	8	4	31	114	11	10	0.50000000000000011	27898.17	0	37	0	5					
4	8	5	31	118	12	10	1	27898.17	0	37	0	5					
4	8	6	31	124	19	10	1.4999999999999998	27898.17	0	37	0	5					
4	8	7	31	120	13	10	2.0000000000000004	27898.17	0	37	0	5					
4	8	8	31	123	20	10	2.5	27898.17	0	37	0	5					
4	5	1	32	355	88	10	-1	28801.486999999997	0	37	0	5					
4	5	2	32	376	95	10	-0.5	28801.486999999997	0	37	0	5					
4	5	3	32	390	79	10	0	28801.486999999997	0	37	0	5					
4	5	4	32	395	55	10	0.50000000000000011	28801.486999999997	0	37	0	5					
4	5	5	32	404	52	10	1	28801.486999999997	0	37	0	5					
4	5	6	32	414	58	10	1.4999999999999998	28801.486999999997	0	37	0	5					
4	5	7	32	406	47	10	2.0000000000000004	28801.486999999997	0	37	0	5					
4	5	8	32	410	67	10	2.5	28801.486999999997	0	37	0	5					
4	6	1	32	485	130	10	-1	28800.974	0	37	0	5					
4	6	2	32	480	97	10	-0.5	28800.974	0	37	0	5					
4	6	3	32	496	73	10	0	28800.974	0	37	0	5					
4	6	4	32	495	54	10	0.50000000000000011	28800.974	0	37	0	5					
4	6	5	32	490	46	10	1	28800.974	0	37	0	5					
4	6	6	32	493	59	10	1.4999999999999998	28800.974	0	37	0	5					
4	6	7	32	494	64	10	2.0000000000000004	28800.974	0	37	0	5					
4	6	8	32	494	74	10	2.5	28800.974	0	37	0	5					
4	7	1	32	349	94	10	-1	28801.443	0	37	0	5					
4	7	2	32	357	75	10	-0.5	28801.443	0	37	0	5					
4	7	3	32	370	75	10	0	28801.443	0	37	0	5					
4	7	4	32	358	62	10	0.50000000000000011	28801.443	0	37	0	5					
4	7	5	32	358	65	10	1	28801.443	0	37	0	5					
4	7	6	32	353	59	10	1.4999999999999998	28801.443	0	37	0	5					
4	7	7	32	346	67	10	2.0000000000000004	28801.443	0	37	0	5					
4	7	8	32	348	82	10	2.5	28801.443	0	37	0	5					
4	8	1	32	105	10	10	-1	28799.96	0	37	0	5					
4	8	2	32	111	7	10	-0.5	28799.96	0	37	0	5					
4	8	3	32	114	13	10	0	28799.96	0	37	0	5					
4	8	4	32	122	15	10	0.50000000000000011	28799.96	0	37	0	5					
4	8	5	32	123	15	10	1	28799.96	0	37	0	5					
4	8	6	32	127	18	10	1.4999999999999998	28799.96	0	37	0	5					
4	8	7	32	121	21	10	2.0000000000000004	28799.96	0	37	0	5					
4	8	8	32	121	25	10	2.5	28799.96	0	37	0	5					
4	5	1	33	357	91	10	-1	29700.907	0	37	0	5					
4	5	2	33	368	73	10	-0.5	29700.907	0	37	0	5					
4	5	3	33	393	67	10	0	29700.907	0	37	0	5					
4	5	4	33	395	52	10	0.50000000000000011	29700.907	0	37	0	5					
4	5	5	33	404	48	10	1	29700.907	0	37	0	5					
4	5	6	33	405	48	10	1.4999999999999998	29700.907	0	37	0	5					
4	5	7	33	413	59	10	2.0000000000000004	29700.907	0	37	0	5					
4	5	8	33	405	69	10	2.5	29700.907	0	37	0	5					
4	6	1	33	482	129	10	-1	29699.346999999998	0	37	0	5					
4	6	2	33	471	93	10	-0.5	29699.346999999998	0	37	0	5					
4	6	3	33	479	65	10	0	29699.346999999998	0	37	0	5					
4	6	4	33	489	61	10	0.50000000000000011	29699.346999999998	0	37	0	5					
4	6	5	33	481	51	10	1	29699.346999999998	0	37	0	5					
4	6	6	33	485	61	10	1.4999999999999998	29699.346999999998	0	37	0	5					
4	6	7	33	489	66	10	2.0000000000000004	29699.346999999998	0	37	0	5					
4	6	8	33	481	76	10	2.5	29699.346999999998	0	37	0	5					
4	7	1	33	362	111	10	-1	29699.256999999998	0	37	0	5					
4	7	2	33	364	78	10	-0.5	29699.256999999998	0	37	0	5					
4	7	3	33	373	61	10	0	29699.256999999998	0	37	0	5					
4	7	4	33	360	56	10	0.50000000000000011	29699.256999999998	0	37	0	5					
4	7	5	33	358	57	10	1	29699.256999999998	0	37	0	5					
4	7	6	33	344	67	10	1.4999999999999998	29699.256999999998	0	37	0	5					
4	7	7	33	334	58	10	2.0000000000000004	29699.256999999998	0	37	0	5					
4	7	8	33	332	63	10	2.5	29699.256999999998	0	37	0	5					
4	8	1	33	102	9	10	-1	29698.52	0	37	0	5					
4	8	2	33	112	15	10	-0.5	29698.52	0	37	0	5					
4	8	3	33	119	12	10	0	29698.52	0	37	0	5					
4	8	4	33	114	13	10	0.50000000000000011	29698.52	0	37	0	5					
4	8	5	33	121	18	10	1	29698.52	0	37	0	5					
4	8	6	33	119	11	10	1.4999999999999998	29698.52	0	37	0	5					
4	8	7	33	116	18	10	2.0000000000000004	29698.52	0	37	0	5					
4	8	8	33	122	31	10	2.5	29698.52	0	37	0	5					
4	5	1	34	364	101	10	-1	30601.34	0	37	0	5					
4	5	2	34	379	107	10	-0.5	30601.34	0	37	0	5					
4	5	3	34	401	79	10	0	30601.34	0	37	0	5					
4	5	4	34	408	67	10	0.50000000000000011	30601.34	0	37	0	5					
4	5	5	34	399	59	10	1	30601.34	0	37	0	5					
4	5	6	34	410	50	10	1.4999999999999998	30601.34	0	37	0	5					
4	5	7	34	408	54	10	2.0000000000000004	30601.34	0	37	0	5					
4	5	8	34	403	66	10	2.5	30601.34	0	37	0	5					
4	6	1	34	473	150	10	-1	30599.297	0	37	0	5					
4	6	2	34	488	102	10	-0.5	30599.297	0	37	0	5					
4	6	3	34	490	90	10	0	30599.297	0	37	0	5					
4	6	4	34	485	69	10	0.50000000000000011	30599.297	0	37	0	5					
4	6	5	34	482	48	10	1	30599.297	0	37	0	5					
4	6	6	34	484	57	10	1.4999999999999998	30599.297	0	37	0	5					
4	6	7	34	492	78	10	2.0000000000000004	30599.297	0	37	0	5					
4	6	8	34	490	88	10	2.5	30599.297	0	37	0	5					
4	7	1	34	341	93	10	-1	30598.957	0	37	0	5					
4	7	2	34	364	79	10	-0.5	30598.957	0	37	0	5					
4	7	3	34	363	63	10	0	30598.957	0	37	0	5					
4	7	4	34	371	66	10	0.50000000000000011	30598.957	0	37	0	5					
4	7	5	34	367	64	10	1	30598.957	0	37	0	5					
4	7	6	34	362	73	10	1.4999999999999998	30598.957	0	37	0	5					
4	7	7	34	351	70	10	2.0000000000000004	30598.957	0	37	0	5					
4	7	8	34	348	84	10	2.5	30598.957	0	37	0	5					
4	8	1	34	104	12	10	-1	30597.362999999998	0	37	0	5					
4	8	2	34	109	10	10	-0.5	30597.362999999998	0	37	0	5					
4	8	3	34	113	11	10	0	30597.362999999998	0	37	0	5					
4	8	4	34	111	11	10	0.50000000000000011	30597.362999999998	0	37	0	5					
4	8	5	34	119	12	10	1	30597.362999999998	0	37	0	5					
4	8	6	34	120	11	10	1.4999999999999998	30597.362999999998	0	37	0	5					
4	8	7	34	116	16	10	2.0000000000000004	30597.362999999998	0	37	0	5					
4	8	8	34	116	19	10	2.5	30597.362999999998	0	37	0	5					
4	5	1	35	360	96	10	-1	31501.773999999998	0	37	0	5					
4	5	2	35	376	79	10	-0.5	31501.773999999998	0	37	0	5					
4	5	3	35	390	77	10	0	31501.773999999998	0	37	0	5					
4	5	4	35	396	63	10	0.50000000000000011	31501.773999999998	0	37	0	5					
4	5	5	35	409	60	10	1	31501.773999999998	0	37	0	5					
4	5	6	35	411	63	10	1.4999999999999998	31501.773999999998	0	37	0	5					
4	5	7	35	412	61	10	2.0000000000000004	31501.773999999998	0	37	0	5					
4	5	8	35	412	71	10	2.5	31501.773999999998	0	37	0	5					
4	6	1	35	483	140	10	-1	31499.793999999998	0	37	0	5					
4	6	2	35	481	98	10	-0.5	31499.793999999998	0	37	0	5					
4	6	3	35	497	83	10	0	31499.793999999998	0	37	0	5					
4	6	4	35	483	68	10	0.50000000000000011	31499.793999999998	0	37	0	5					
4	6	5	35	486	61	10	1	31499.793999999998	0	37	0	5					
4	6	6	35	498	64	10	1.4999999999999998	31499.793999999998	0	37	0	5					
4	6	7	35	497	75	10	2.0000000000000004	31499.793999999998	0	37	0	5					
4	6	8	35	503	85	10	2.5	31499.793999999998	0	37	0	5					
4	7	1	35	345	103	10	-1	31499.949999999997	0	37	0	5					
4	7	2	35	366	91	10	-0.5	31499.949999999997	0	37	0	5					
4	7	3	35	371	73	10	0	31499.949999999997	0	37	0	5					
4	7	4	35	372	70	10	0.50000000000000011	31499.949999999997	0	37	0	5					
4	7	5	35	362	70	10	1	31499.949999999997	0	37	0	5					
4	7	6	35	351	77	10	1.4999999999999998	31499.949999999997	0	37	0	5					
4	7	7	35	349	63	10	2.0000000000000004	31499.949999999997	0	37	0	5					
4	7	8	35	346	70	10	2.5	31499.949999999997	0	37	0	5					
4	8	1	35	104	9	10	-1	31498.342999999997	0	37	0	5					
4	8	2	35	109	13	10	-0.5	31498.342999999997	0	37	0	5					
4	8	3	35	115	9	10	0	31498.342999999997	0	37	0	5					
4	8	4	35	119	11	10	0.50000000000000011	31498.342999999997	0	37	0	5					
4	8	5	35	122	15	10	1	31498.342999999997	0	37	0	5					
4	8	6	35	120	15	10	1.4999999999999998	31498.342999999997	0	37	0	5					
4	8	7	35	114	13	10	2.0000000000000004	31498.342999999997	0	37	0	5					
4	8	8	35	116	18	10	2.5	31498.342999999997	0	37	0	5					
4	5	1	36	355	95	10	-1	32401.194	0	37	0	5					
4	5	2	36	374	87	10	-0.5	32401.194	0	37	0	5					
4	5	3	36	390	76	10	0	32401.194	0	37	0	5					
4	5	4	36	400	68	10	0.50000000000000011	32401.194	0	37	0	5					
4	5	5	36	394	72	10	1	32401.194	0	37	0	5					
4	5	6	36	401	57	10	1.4999999999999998	32401.194	0	37	0	5					
4	5	7	36	408	58	10	2.0000000000000004	32401.194	0	37	0	5					
4	5	8	36	411	75	10	2.5	32401.194	0	37	0	5					
4	6	1	36	482	132	10	-1	32399.273999999998	0	37	0	5					
4	6	2	36	490	110	10	-0.5	32399.273999999998	0	37	0	5					
