Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	dd183952-9029-4716-8ead-c19b6d1d375f
Plate Name	220602 ar jfx646 pcna mscarlet PACE MvR
Measurement	Measurement 1
Evaluation	Evaluation25

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Clustered Nuclei w/o Border Round - Number of Objects	Clustered Nuclei w/o Border - Number of Objects	Spots AR - Number of Objects	coloc AR - Number of Objects	coloc AR - Relative Spot  Intensity - Mean per Well	coloc AR - Corrected Spot  Intensity - Mean per Well	coloc AR - Uncorrected Spot  Peak Intensity - Mean per Well	coloc AR - Spot Contrast - Mean per Well	coloc AR - Spot Background Intensity - Mean per Well	coloc AR - Spot Area [px²] - Mean per Well	coloc AR - Region Intensity - Mean per Well	coloc AR - Spot To Region Intensity - Mean per Well	Clustered Nuclei w/o Border Round Selected - Number of Objects	coloc PCNA - Number of Objects	coloc PCNA - Relative Spot Intensity - Mean per Well	coloc PCNA - Corrected Spot Intensity - Mean per Well	coloc PCNA - Uncorrected Spot Peak Intensity - Mean per Well	coloc PCNA - Spot Contrast - Mean per Well	coloc PCNA - Spot Background Intensity - Mean per Well	coloc PCNA - Spot Area [px²] - Mean per Well	coloc PCNA - Region Intensity - Mean per Well	coloc PCNA - Spot to Region Intensity - Mean per Well	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
4	5	5	33	396	238	271	53	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	29700.907	0	37	0	5					
4	5	6	33	390	234	267	64	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	29700.907	0	37	0	5					
4	5	7	33	394	216	270	64	2	0.0595182739586	19.5273809524	435	0.14594175591	329.422619048	30	273.268584573	1.26583453223	33	2	0.0805935175906	197.784779822	3055	0.139113269161	2330.22044335	79.5	2204.56937799	1.10814346195	10	2.0000000000000004	29700.907	0	37	0	5					
4	5	8	33	390	204	265	87	2	0.0793733399957	31.4692158905	416	0.135611506557	306.611538462	58	264.76956291	1.25456954684	40	1	0.115763524381	157.028218695	1713	0.176337862363	1199.42857143	81	1284.26315789	1.05621404911	10	2.5	29700.907	0	37	0	5					
4	6	1	33	472	273	331	265	6	0.0300008879257	14.2630806693	517.166666667	0.0662817812552	452.471268315	34.8333333333	438.672946199	1.06625643876	90	5	0.107116705929	161.999558534	1665.4	0.20299992576	1030.26087912	69.6	1308.90090696	0.911123695117	10	-1	29699.346999999998	0	37	0	5					
4	6	2	33	476	301	332	218	6	0.0274826366182	9.74816552817	393.333333333	0.0655262469203	342.982518233	32.3333333333	356.689221232	0.996191322057	65	3	0.0429852242747	39.3084075133	974.666666667	0.114166649886	772.229111552	66.3333333333	823.75	0.975453372296	10	-0.5	29699.346999999998	0	37	0	5					
4	6	3	33	483	305	338	202	2	0.0301602079569	13.5828571429	508	0.0791232036787	427.967142857	42.5	450.220838275	0.984458362593	57	2	0.0454533443175	34.5586396362	888.5	0.128247562668	681.020935961	68	715.32635468	1.00344376738	10	0	29699.346999999998	0	37	0	5					
4	6	4	33	477	301	333	158	5	0.0269005496356	13.143553983	532.4	0.0569524741623	474.469573935	39.6	478.335088361	1.02486732856	48	3	0.0794781463992	126.095775117	2000.33333333	0.15649203977	1451.39778325	76.3333333333	1694.68606702	0.976718937021	10	0.50000000000000011	29699.346999999998	0	37	0	5					
4	6	5	33	482	302	334	120	2	0.0286555300984	10.1408385324	399.5	0.0744512258252	344.315656566	41	347.849115827	1.02564934472	50	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	29699.346999999998	0	37	0	5					
4	6	6	33	483	298	332	88	2	0.0290696364686	12.1318322201	447.5	0.0530525045932	402.489316239	27.5	399.617131317	1.05876338488	53	2	0.278179159344	880.350319665	5490.5	0.415702621001	2274.41071429	80.5	2038.98529412	1.59974322568	10	1.4999999999999998	29699.346999999998	0	37	0	5					
4	6	7	33	480	286	329	78	1	0.0273720097547	9.54765291607	380	0.0566369091175	339.263157895	37	351.754675036	0.991630916562	56	1	0.124561492848	119.427667269	1426	0.258962635977	839.357142857	79	1134.30769231	0.845259903136	10	2.0000000000000004	29699.346999999998	0	37	0	5					
4	6	8	33	475	273	329	83	5	0.080197732806	59.6510310537	823.2	0.141709342921	606.33225386	88.4	384.694024214	1.70953970314	63	4	0.157002016067	2267.22632275	22521.75	0.234987164727	15239.752381	73.75	3680.88235294	4.75619077847	10	2.5	29699.346999999998	0	37	0	5					
4	7	1	33	360	155	258	94	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-1	29699.256999999998	0	37	0	5					
4	7	2	33	368	195	260	87	2	0.0295432870153	13.5334045584	500	0.0639763038772	435.08974359	37	385.972191027	1.12454888061	36	1	0.0739542236847	99.6912296564	1815	0.184988283026	1248.32142857	79	1476.56818182	0.912936276717	10	-0.5	29699.256999999998	0	37	0	5					
4	7	3	33	377	207	262	72	2	0.0266742661123	8.99476035473	371	0.0567111906036	332.133116883	20	359.2211753	0.93810431409	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	29699.256999999998	0	37	0	5					
4	7	4	33	370	218	264	72	1	0.0275436973204	26.2429824561	1062	0.0681239104197	926.533333333	76	956.232553176	0.99638556816	37	1	0.0660212530447	61.4908579466	1068	0.102230376699	869.888888889	79	940.676470588	0.990116980659	10	0.50000000000000011	29699.256999999998	0	37	0	5					
4	7	5	33	371	211	262	61	1	0.0328207017526	18.2950971323	628	0.0761436447623	539.130434783	47	570.135820338	0.97770656049	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	29699.256999999998	0	37	0	5					
4	7	6	33	360	197	256	63	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	29699.256999999998	0	37	0	5					
4	7	7	33	349	178	244	53	3	0.0317767306893	25.9153830901	920.333333333	0.0815178665501	771.036733186	64	570.353343247	1.38784329632	33	2	0.0705343237482	82.8967512771	1489.5	0.16365541193	1069.27458493	69	1359.60606061	0.847430273805	10	2.0000000000000004	29699.256999999998	0	37	0	5					
4	7	8	33	338	157	236	53	2	0.0269524065871	11.1252575884	465.5	0.0691728406623	405.496296296	42.5	376.440662432	1.1131329283	35	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	29699.256999999998	0	37	0	5					
4	8	1	33	114	72	80	87	2	0.0263830171184	6.02234848485	259.5	0.0765915877478	222.140151515	15.5	215.578894424	1.05837123161	30	3	0.1422062208	476.414295217	4717.33333333	0.266694486832	2553.1019536	74.3333333333	3024.56140351	1.0002758513	10	-1	29698.52	0	37	0	5					
4	8	2	33	112	74	81	48	1	0.0251525032871	16.5984962406	716	0.053471173578	643.315789474	35	613.051745416	1.07644141078	29	1	0.0453876920943	30.6742788462	794	0.103426158533	645.153846154	64	742	0.910819575472	10	-0.5	29698.52	0	37	0	5					
4	8	3	33	115	75	82	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	29698.52	0	37	0	5					
4	8	4	33	115	77	83	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0.50000000000000011	29698.52	0	37	0	5					
4	8	5	33	114	70	79	16	2	0.0280343446695	6.38899410774	255	0.0701714212225	221.536931818	21	218.123887787	1.0449379398	17	2	0.258884523116	1093.96586962	7312.5	0.398886932874	3153.11675824	75.5	2668.45454545	1.59158889744	10	1	29698.52	0	37	0	5					
4	8	6	33	115	65	76	13	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	29698.52	0	37	0	5					
4	8	7	33	116	60	76	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.0000000000000004	29698.52	0	37	0	5					
4	8	8	33	117	54	75	15	1	0.0872475265807	197.094599628	2661	0.126842075546	2061.93333333	179	1402.54090217	1.61066813058	23	1	0.0721029674844	89.7085537919	1434	0.1079928805	1154.46428571	81	1235.35897436	1.0071346591	10	2.5	29698.52	0	37	0	5					
4	5	1	34	372	177	241	157	4	0.0262027114581	8.47881354756	353	0.0573250986597	314.317821068	26.5	312.743958086	1.03253967312	73	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-1	30601.34	0	37	0	5					
4	5	2	34	380	207	256	141	5	0.0265279734183	6.78479284205	281	0.0593220359452	249.202065826	23.6	243.175171179	1.05190531653	68	1	0.0602543555808	48.2275862069	940	0.110997901086	752.172413793	80	861.222222222	0.929376854599	10	-0.5	30601.34	0	37	0	5					
4	5	3	34	395	217	258	75	1	0.0258533839042	6.39194139194	266	0.0496281681591	240.846153846	21	235.481504354	1.04992575072	51	1	0.110689269881	115.1625	1299	0.168034168821	925.25	80	1032.8125	1.00735854766	10	0	30601.34	0	37	0	5					
4	5	4	34	400	227	263	73	1	0.0257181875424	7.94191919192	336	0.0551709371208	300.863636364	36	283.286136883	1.09008354222	48	1	0.286382081213	1482.81216931	8397	0.38886033777	3694.92857143	81	2391.40909091	2.16514220023	10	0.50000000000000011	30601.34	0	37	0	5					
4	5	5	34	399	229	268	58	1	0.0265416702503	7.79292929293	313	0.0453924396539	285.818181818	18	275.467473348	1.06586490064	45	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	30601.34	0	37	0	5					
4	5	6	34	400	229	273	90	3	0.0260055174588	9.04210450929	380.333333333	0.059147609367	337.409451659	47.6666666667	319.280845244	1.08248102596	45	3	0.17306026073	357.048159364	2910.33333333	0.272642472827	1488.73809524	79	1467.72522523	1.42601033011	10	1.4999999999999998	30601.34	0	37	0	5					
4	5	7	34	398	222	273	67	1	0.0336785957948	13.243902439	434	0.0663390663391	380	41	344.237403372	1.14236250503	39	1	0.370931840015	706.741071429	3842	0.524430336697	1198.57142857	80	919.5	2.07211799891	10	2.0000000000000004	30601.34	0	37	0	5					
4	5	8	34	392	209	268	65	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	30601.34	0	37	0	5					
4	6	1	34	481	247	326	303	5	0.0290522118756	11.1892158008	427.4	0.072829625783	367.998571385	28.4	366.763916609	1.03431620554	90	4	0.0507076654717	33.8524581129	745	0.113621994672	593.75	68.5	614.96320476	1.005948187	10	-1	30599.297	0	37	0	5					
4	6	2	34	478	295	329	278	5	0.0316555416938	13.6191384758	490	0.0862610363497	414.100820194	45.8	404.563586891	1.06650636766	73	4	0.085430981564	96.4523960573	1340.25	0.147564074709	986.385775862	75.25	1184.77413	0.91508483607	10	-0.5	30599.297	0	37	0	5					
4	6	3	34	482	299	330	239	7	0.0339022742532	15.7153233425	505.714285714	0.0794169747722	427.19461742	45.7142857143	435.585975596	1.03060563664	61	5	0.0726815851946	82.9746014797	1321.4	0.161940957054	911.184396096	69.6	1185.32515789	0.885551404198	10	0	30599.297	0	37	0	5					
4	6	4	34	483	307	335	146	3	0.0310359137973	13.1416570343	470.666666667	0.0759566178121	401.946732774	45.6666666667	401.303456892	1.03572988218	54	2	0.171882364986	471.382881972	3518.5	0.286045516104	1659.41502463	75	3042.01488834	0.868959766904	10	0.50000000000000011	30599.297	0	37	0	5					
4	6	5	34	479	304	336	147	1	0.0272236691057	15.3422939068	615	0.0574075842965	548.222222222	62	491.091266164	1.14757592928	55	1	0.0752466581394	129.699751861	2148	0.148060971724	1593.96153846	62	1496.11538462	1.15209114755	10	1	30599.297	0	37	0	5					
4	6	6	34	478	302	334	114	3	0.0303477819585	13.7808447401	501	0.0681759274075	436.321783626	46	446.157601274	1.01049237543	54	2	0.255444151266	1037.66622575	6899	0.382822369045	3074.82142857	81	3261.31733746	1.25999578826	10	1.4999999999999998	30599.297	0	37	0	5					
4	6	7	34	483	292	326	85	5	0.0283918172645	13.1011002404	504.2	0.0641594890684	442.916652007	45.2	448.49764	1.01819614187	57	3	0.0890937658844	369.907486546	4825	0.139908716957	3620.91666667	80	3676.81060606	1.0465240695	10	2.0000000000000004	30599.297	0	37	0	5					
4	6	8	34	483	274	330	87	3	0.0323861752463	14.0334439134	489	0.0743260761891	420.845634921	42	386.347016506	1.14823157904	59	2	0.147836533537	583.497923128	5943	0.272746523631	3407.19458128	75.5	3195.73529412	1.26114495609	10	2.5	30599.297	0	37	0	5					
4	7	1	34	349	163	256	106	2	0.0269858524012	15.9319337474	643.5	0.0577779588161	570.05799373	45	548.854543404	1.06945393001	41	1	0.0315238903025	22.3	879	0.123969055687	685.1	40	561.762711864	1.25925054308	10	-1	30598.957	0	37	0	5					
4	7	2	34	363	204	261	98	1	0.0349001189349	14.3069651741	450	0.0642910638969	395.633333333	67	374.43144709	1.09483405225	42	1	0.093370971397	37.0900195695	510	0.17222131013	360.142857143	73	455.860465116	0.871391373259	10	-0.5	30598.957	0	37	0	5					
4	7	3	34	369	212	263	83	3	0.0263391004668	14.5740634366	602.333333333	0.0562746152046	540.97979798	40.6666666667	566.929813679	1.00045898494	38	2	0.149699782517	382.075617284	3205	0.214913751778	1999.875	81	2081.7883871	1.1437673335	10	0	30598.957	0	37	0	5					
4	7	4	34	371	217	266	65	1	0.0250331227069	8.46982758621	366	0.0519130590983	329.875	29	335.106218131	1.00966442662	38	1	0.466835369554	1033.91931217	5269	0.63384368338	1180.82142857	81	1264.45714286	1.75153484106	10	0.50000000000000011	30598.957	0	37	0	5					
4	7	5	34	366	213	263	75	1	0.132995641418	58.8020833333	565	0.191564147627	383.333333333	96	285.211256831	1.55020324787	40	1	0.0436524801166	18.6753246753	501	0.10092607126	409.142857143	66	464.787878788	0.920458990742	10	1	30598.957	0	37	0	5					
4	7	6	34	362	208	259	95	1	0.026264274062	8.05	345	0.0723443935038	298.45	38	284.764265749	1.0763288687	41	1	0.0725077985486	85.4061302682	1548	0.172512863374	1092.48275862	72	1164.33928571	1.01163716053	10	1.4999999999999998	30598.957	0	37	0	5					
4	7	7	34	355	182	252	77	4	0.0524425778649	25.5084666842	475.5	0.0917034014538	385.876240604	62	360.564076849	1.1250235874	37	3	0.128684320212	782.258939336	6167	0.221320117672	3918.12698413	77.3333333333	1850.0617284	1.77179975439	10	2.0000000000000004	30598.957	0	37	0	5					
4	7	8	34	346	157	249	82	1	0.115858163014	64.1590909091	699	0.176160156026	489.613636364	176	411.994266212	1.34412726751	40	1	0.139938113413	2036.87698413	17496	0.165829576243	12518.6785714	81	3499.38888889	4.15945641302	10	2.5	30598.957	0	37	0	5					
4	8	1	34	111	70	77	97	1	0.0250935591885	5.53913043478	241	0.0565541429198	215.2	23	214.453817908	1.02930846645	35	1	0.321108376631	912.649470899	6147	0.522187288574	1929.53571429	81	3385.10526316	0.839615008762	10	-1	30597.362999999998	0	37	0	5					
4	8	2	34	108	72	77	47	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-0.5	30597.362999999998	0	37	0	5					
4	8	3	34	113	72	78	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	30597.362999999998	0	37	0	5					
4	8	4	34	113	71	78	25	1	0.0335704496509	34.6397306397	1154	0.072883504719	997.212121212	81	970.112588149	1.0636413386	23	1	0.0481091872973	37.1682964488	929	0.116308941742	735.413793103	67	758.041666667	1.01918156155	10	0.50000000000000011	30597.362999999998	0	37	0	5					
4	8	5	34	114	71	77	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1	30597.362999999998	0	37	0	5					
4	8	6	34	115	70	78	32	1	0.0252895752896	5.77941176471	260	0.0771620921802	222.75	17	214.740742877	1.06421077204	17	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	30597.362999999998	0	37	0	5					
4	8	7	34	117	68	80	16	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.0000000000000004	30597.362999999998	0	37	0	5					
4	8	8	34	115	62	75	11	1	0.109389592262	331.332235397	3828	0.173227795601	2697.58695652	198	1421.29775607	2.13109405049	22	1	0.0741822972283	112.720458554	1797	0.121797873052	1406.78571429	81	1289.76923077	1.17812251726	10	2.5	30597.362999999998	0	37	0	5					
4	5	1	35	370	184	245	150	5	0.0296773370899	9.25070791661	350.6	0.0680823620893	305.493096074	32	303.155023007	1.05277576322	64	3	0.164213187143	145.640378794	1306	0.27016204224	747.373809524	76.3333333333	941.871141975	0.949467774406	10	-1	31501.773999999998	0	37	0	5					
4	5	2	35	377	216	258	141	2	0.0267040931579	7.3791786307	306	0.0647054489244	268.775210084	25.5	271.070845109	1.02377022383	60	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-0.5	31501.773999999998	0	37	0	5					
4	5	3	35	395	220	260	78	1	0.0267465589857	6.84444444444	285	0.0673046915635	249.055555556	30	231.328364984	1.10621972371	40	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	31501.773999999998	0	37	0	5					
4	5	4	35	398	229	271	85	1	0.0276417549616	8.23897058824	319	0.047922705314	289.823529412	32	286.715425849	1.0395760853	47	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0.50000000000000011	31501.773999999998	0	37	0	5					
4	5	5	35	390	235	271	71	3	0.0263708476487	7.66816616177	317.333333333	0.0568844325612	282.983682984	20.3333333333	268.815094122	1.08221595078	42	1	0.0612166856037	111.501580611	2306	0.148428371674	1709.92307692	73	1834.68181818	0.992774136356	10	1	31501.773999999998	0	37	0	5					
4	5	6	35	389	230	270	67	1	0.0428571428571	13.2	385	0.132686084142	294.8	12	290.260681939	1.06111512569	46	1	0.041016527337	62.2148337596	1832	0.114826965816	1454.60869565	51	1368.51162791	1.1083746009	10	1.4999999999999998	31501.773999999998	0	37	0	5					
4	5	7	35	389	217	267	81	3	0.0376161101276	10.7680860806	369.666666667	0.134960811767	282.229166667	18	275.632016174	1.07260158863	44	1	0.0769087098776	99.6240694789	1690	0.171280438231	1195.73076923	62	1262.22916667	1.02624378593	10	2.0000000000000004	31501.773999999998	0	37	0	5					
4	5	8	35	384	196	260	79	2	0.036688633362	10.3857142857	342	0.112029319979	271.15	15	266.209208747	1.05800723537	43	1	0.0561582728913	57.6643356643	1256	0.128910706261	969.153846154	66	1039.71428571	0.987596492543	10	2.5	31501.773999999998	0	37	0	5					
4	6	1	35	489	258	327	313	1	0.0254256250608	8.87436332767	387	0.0644180660104	340.157894737	31	326.216612206	1.06994017167	92	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-1	31499.793999999998	0	37	0	5					
4	6	2	35	485	295	328	262	6	0.0276940660303	11.5291166198	480.666666667	0.0747744133281	410.798412698	28.5	432.25421937	1.0087339772	69	2	0.198614943034	644.185681217	3940	0.299367878795	1503.10714286	72.5	1742.87926136	1.13689277501	10	-0.5	31499.793999999998	0	37	0	5					
4	6	3	35	486	301	331	222	6	0.029729127397	11.113527816	426.666666667	0.0809932775854	361.358776491	31.5	369.170233563	1.02231207445	57	1	0.0281786165661	17.0532386868	722	0.102180333853	588.130434783	49	708.068965517	0.854695944804	10	0	31499.793999999998	0	37	0	5					
4	6	4	35	484	306	332	154	2	0.0270579115816	10.321586369	415.5	0.0566412354305	370.756521739	43.5	362.731559355	1.05057885999	53	1	0.0644949576612	89.3430335097	1638	0.11659160073	1295.92857143	81	1252.33333333	1.10615246601	10	0.50000000000000011	31499.793999999998	0	37	0	5					
4	6	5	35	485	302	332	149	3	0.0266634921417	11.8142121264	483.666666667	0.059089479672	430.088297667	44.3333333333	419.118621262	1.05380617685	55	3	0.0665811460591	101.436571721	1881	0.141225503062	1403.2535014	75.6666666667	1660.74617614	0.91276185975	10	1	31499.793999999998	0	37	0	5					
4	6	6	35	488	300	331	111	6	0.0273880672911	13.8827651206	559.5	0.0645396106596	491.336640654	54.5	494.867160931	1.0211513323999999	52	5	0.108336596691	196.671320451	2054.2	0.181309100609	1351.90869565	73.8	1481.76657658	1.11106113202	10	1.4999999999999998	31499.793999999998	0	37	0	5					
4	6	7	35	481	291	332	87	5	0.0306754004885	19.1228200521	691	0.0709706686527	598.85436669	52	418.314533408	1.49419878616	54	3	0.159968212763	1370.41419611	13737	0.277792427886	8639.73511905	75.3333333333	3098.24836601	3.28723477973	10	2.0000000000000004	31499.793999999998	0	37	0	5					
4	6	8	35	486	262	333	60	2	0.0506821176416	35.6527596379	706.5	0.0963328240226	567.790178571	74	405.722017729	1.49060559752	53	1	0.0987549047016	1695.58939394	21442	0.161661696686	15474.0833333	55	3114.52941176	5.51276628258	10	2.5	31499.793999999998	0	37	0	5					
4	7	1	35	347	155	251	86	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-1	31499.949999999997	0	37	0	5					
4	7	2	35	361	195	263	59	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-0.5	31499.949999999997	0	37	0	5					
4	7	3	35	367	214	267	86	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	31499.949999999997	0	37	0	5					
4	7	4	35	363	226	267	88	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0.50000000000000011	31499.949999999997	0	37	0	5					
4	7	5	35	365	230	272	72	3	0.0295417718444	25.3139039901	1043.33333333	0.07291548099	894.330808081	43	822.362416067	1.042453897	39	3	0.0723401907027	113.706898516	1802.66666667	0.164699936505	1264.55952381	75	1379.32404724	0.973435126863	10	1	31499.949999999997	0	37	0	5					
4	7	6	35	357	215	262	77	2	0.0490563563788	25.965232684	634	0.0998008268891	522.194805195	57	425.006312623	1.33298496895	40	2	0.0520186343798	47.8883642399	1308	0.115685111808	1057.46840659	71	1079	0.980486905705	10	1.4999999999999998	31499.949999999997	0	37	0	5					
4	7	7	35	354	192	252	75	6	0.0323039655413	16.8650932415	576.333333333	0.0693716857062	500.317380411	37.8333333333	466.58652797	1.11562366959	36	2	0.163234196497	771.698853616	5960	0.239960412655	3568.53571429	81	2725.625	1.55750996129	10	2.0000000000000004	31499.949999999997	0	37	0	5					
4	7	8	35	350	164	252	80	1	0.0732270824773	55.6335978836	899	0.121571947334	704.107142857	81	575.521386941	1.32009123897	40	1	0.345951547824	662.779100529	3838	0.507748212895	1253.03571429	81	1543.68181818	1.2410684587	10	2.5	31499.949999999997	0	37	0	5					
4	8	1	35	113	75	79	100	1	0.0327455919395	8.125	275	0.0679611650485	240	24	213.133971069	1.16417387034	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-1	31498.342999999997	0	37	0	5					
4	8	2	35	112	74	80	80	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-0.5	31498.342999999997	0	37	0	5					
4	8	3	35	113	76	82	31	2	0.0337920480915	14.5267624697	492.5	0.0692287235293	430.308270677	45	453.711881496	0.978884191418	24	1	0.115041296961	123.217857143	1374	0.18353534732	947.857142857	80	1273.83333333	0.840828208819	10	0	31498.342999999997	0	37	0	5					
4	8	4	35	112	77	82	44	1	0.0251203680082	19.6936507937	857	0.0571908302779	764.277777778	35	681.009558099	1.15119005196	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0.50000000000000011	31498.342999999997	0	37	0	5					
4	8	5	35	112	75	79	39	2	0.0364051515506	29.3159500074	774.5	0.073861317699	652.774959083	87.5	632.304403509	1.07281062931	20	2	0.143826349528	357.490562562	3116	0.240415559488	1694.16071429	77	1870.97807018	1.07955178045	10	1	31498.342999999997	0	37	0	5					
4	8	6	35	113	76	82	35	2	0.0754107229442	350.822588181	3745.5	0.120889510111	2653.5496124	92	1973.99416372	1.33672665341	19	2	0.0564623343883	86.5306894688	1645	0.117708683858	1298.34022556	52	1550.84398977	0.90470888425	10	1.4999999999999998	31498.342999999997	0	37	0	5					
4	8	7	35	116	70	78	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.0000000000000004	31498.342999999997	0	37	0	5					
4	8	8	35	116	63	77	20	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	2.5	31498.342999999997	0	37	0	5					
4	5	1	36	366	167	250	161	3	0.0273523138872	7.23333333333	287.666666667	0.0568206001925	256.8	18.6666666667	247.820379483	1.06261831572	66	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	-1	32401.194	0	37	0	5					
4	5	2	36	379	209	253	136	4	0.029153416198	7.82349778621	292.75	0.061913367328	258.815686275	30	256.21216202	1.04217197134	63	1	0.163370118761	435.03042328	3928	0.276190365682	2227.82142857	81	2519.71428571	1.05680706219	10	-0.5	32401.194	0	37	0	5					
4	5	3	36	394	222	263	95	2	0.0288409460719	9.57458333333	361	0.0559906290349	322.41875	27.5	325.089832971	1.02409777003	51	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0	32401.194	0	37	0	5					
4	5	4	36	402	229	268	89	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	0.50000000000000011	32401.194	0	37	0	5					
4	5	5	36	396	233	268	81	1	0.0282533923761	9.59317211949	376	0.0652352195631	329.947368421	37	328.755456634	1.03280579436	48	1	0.235555416068	949.762345679	6804	0.376457200657	3082.25	81	3805.05882353	1.05964520726	10	1	32401.194	0	37	0	5					
4	5	6	36	394	229	272	101	2	0.0278701799207	9.98397175371	400.5	0.0693492663703	348.335526316	32.5	359.706475147	0.996162402069	49	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	1.4999999999999998	32401.194	0	37	0	5					
4	5	7	36	394	222	274	92	2	0.0303500852747	9.75913227099	350	0.0634419343354	307.877840909	23.5	304.398228569	1.04355745041	50	2	0.104656720723	111.827994863	1183.5	0.208212421428	710.429951691	62	917.003094607	0.897590052149	10	2.0000000000000004	32401.194	0	37	0	5					
4	5	8	36	389	201	263	84	2	0.0289129172798	8.12530044276	302	0.0543753227433	270.605882353	23	259.807024454	1.07122850017	49	1	0.173077800385	256.344594595	2462	0.335593680071	1224.75	74	1834.75	0.807245997871	10	2.5	32401.194	0	37	0	5					
4	6	1	36	486	245	328	326	4	0.027422507306	10.0596857137	404.5	0.0658619960681	354.763087607	37	376.418628606	0.971745717726	94	1	0.377703267963	857.577601411	4283	0.503881218414	1412.92857143	81	1473.4137931	1.54098338394	10	-1	32399.273999999998	0	37	0	5					
